,material_id,full_formula,pretty_formula,LOG ,LOG Prob,DT ,DT Prob,RF ,RF Prob,GB ,GB Prob,MP BG
18689,mp-998980,Ti1Al1Fe1Co1,TiAlFeCo,1.0,0.9990206915240978,1.0,1.0,1.0,0.8050838140278971,1.0,0.999970806107727,0.12069999999999936
18706,mp-999447,Na1Sm1Te2,NaSmTe2,1.0,0.8183895852728349,1.0,1.0,1.0,0.6228535506465931,1.0,0.999970806107727,1.2191999999999998
18717,mp-999495,Na3N1,Na3N,1.0,0.6754797687160148,1.0,1.0,1.0,0.5289345618742054,1.0,0.999970806107727,0.14780000000000015
18718,mp-999498,N4,N2,1.0,0.9998809791183562,1.0,1.0,1.0,0.8928437953555879,1.0,0.999970806107727,4.017399999999999
18728,mp-1001831,Li2B2,LiB,1.0,0.904162009369918,1.0,1.0,1.0,0.6770775039333587,1.0,0.999970806107727,1.4331000000000005
18729,mp-1002124,Hf1C1,HfC,1.0,0.9907331849509889,1.0,1.0,1.0,0.7906623240132278,1.0,0.999970806107727,0.5773999999999999
18730,mp-1002164,Ge1C1,GeC,1.0,0.9994975579681535,1.0,1.0,1.0,0.8196298875342896,1.0,0.999970806107727,1.8485999999999994
18739,mp-1006880,Bi1B1,BiB,1.0,0.9978692847725272,1.0,1.0,1.0,0.8685691902824157,1.0,0.999970806107727,0.35570000000000057
18747,mp-1007776,Tl1P1,TlP,1.0,0.9996728568614845,1.0,1.0,1.0,0.867391515405146,1.0,0.999970806107727,0.12659999999999982
18752,mp-1008223,Ca1Se1,CaSe,1.0,0.9633107751263067,1.0,1.0,1.0,0.7950496401562687,1.0,0.999970806107727,3.1573
18753,mp-1008394,Cl4,Cl2,1.0,0.9944155861496576,1.0,1.0,1.0,0.7301829220659865,1.0,0.999970806107727,2.2818
18756,mp-1008523,B1C2N1,BC2N,1.0,0.999304546175126,1.0,1.0,1.0,0.8983094853606615,1.0,0.999970806107727,1.6460000000000008
18758,mp-1008528,B2As1P1,B2AsP,1.0,0.9928964381756071,1.0,1.0,1.0,0.8195575245035986,1.0,0.999970806107727,1.4447
18759,mp-1008556,Al1Ga1N2,AlGaN2,1.0,0.9763578527729648,1.0,1.0,1.0,0.7875763926497729,1.0,0.999970806107727,2.6691000000000003
18761,mp-1008559,B2P2,BP,1.0,0.9956325153864765,1.0,1.0,1.0,0.9082030925516216,1.0,0.999970806107727,1.0758999999999999
18767,mp-1008786,Mg1Te1,MgTe,1.0,0.664509372314249,1.0,1.0,1.0,0.8077505656108598,1.0,0.999970806107727,0.6288999999999998
18774,mp-1009127,Mg1O1,MgO,1.0,0.9781074225607546,1.0,1.0,1.0,0.6676912943013658,1.0,0.8246637655407562,2.9211
