,material_id,full_formula,pretty_formula,LOG ,LOG Prob,DT ,DT Prob,RF ,RF Prob,GB ,GB Prob
5587,mp-22875,Tl1Br1,TlBr,1.0,0.941882885315476,1.0,0.625,1.0,0.9015789473684211,1.0,0.999970806107727
5598,mp-22894,Ag2I2,AgI,1.0,0.9940918777007676,1.0,1.0,1.0,0.96,1.0,0.999970806107727
5599,mp-22895,Cu1I1,CuI,1.0,0.9883320607993266,1.0,1.0,1.0,0.9640000000000001,1.0,0.999970806107727
5601,mp-22897,Hg2Cl2,HgCl,1.0,0.6748946377829241,1.0,1.0,1.0,0.662,1.0,0.999970806107727
5604,mp-22901,K1I1,KI,1.0,0.8310212784052041,1.0,0.625,1.0,0.7176666666666667,1.0,0.999970806107727
5605,mp-22903,Rb1I1,RbI,1.0,0.9288995110771879,1.0,0.625,1.0,0.76,1.0,0.999970806107727
5611,mp-22913,Cu1Br1,CuBr,1.0,0.9911712004517813,1.0,1.0,1.0,0.9637435897435896,1.0,0.999970806107727
5613,mp-22915,Ag1I1,AgI,1.0,0.9660874168397032,1.0,0.625,1.0,0.8933333333333333,1.0,0.999970806107727
5615,mp-22917,Cu2Br2,CuBr,1.0,0.8197189033806609,1.0,1.0,1.0,0.8682272990167726,1.0,0.999970806107727
5616,mp-22919,Ag1I1,AgI,1.0,0.9663082798906425,1.0,0.625,1.0,0.83,1.0,0.999970806107727
5617,mp-22922,Ag1Cl1,AgCl,1.0,0.8626299790387508,1.0,0.625,1.0,0.6893333333333334,1.0,0.999970806107727
5618,mp-22925,Ag1I1,AgI,1.0,0.9947247471627024,1.0,0.625,1.0,0.9115000000000001,1.0,0.999970806107727
5641,mp-22965,Bi1Te1I1,BiTeI,1.0,0.6556819420701785,1.0,1.0,1.0,0.6728333333333333,1.0,0.999970806107727
5766,mp-23153,I4,I,1.0,0.9976553161645992,1.0,1.0,1.0,0.89,1.0,0.999970806107727
5767,mp-23154,Br4,Br,1.0,0.9960475322230158,1.0,1.0,1.0,0.95,1.0,0.999970806107727
5768,mp-23155,Ar1,Ar,1.0,0.9955094369437067,1.0,1.0,1.0,0.98,1.0,0.999970806107727
5769,mp-23156,He2,He,1.0,0.9931947927328526,1.0,1.0,1.0,0.9697435897435898,1.0,0.999970806107727
5770,mp-23158,He1,He,1.0,0.995647950360238,1.0,1.0,1.0,1.0,1.0,0.999970806107727
5775,mp-23167,Tl1Cl1,TlCl,1.0,0.8349168321320908,1.0,0.625,1.0,0.8565789473684211,1.0,0.999970806107727
5781,mp-23177,Hg2Br2,HgBr,1.0,0.9013082469061005,1.0,1.0,1.0,0.8383333333333333,1.0,0.999970806107727
5788,mp-23192,Hg2I4,HgI2,1.0,0.9063131736367253,1.0,1.0,1.0,0.7803333333333333,1.0,0.999970806107727
5791,mp-23197,Tl1I1,TlI,1.0,0.9685812204409847,1.0,1.0,1.0,0.911578947368421,1.0,0.999970806107727
5793,mp-23202,In2I2,InI,1.0,0.9111732665981328,1.0,1.0,1.0,0.7580000000000001,1.0,0.999970806107727
5799,mp-23212,Cu8Br8,CuBr,1.0,0.9555948956548296,1.0,1.0,1.0,0.9315789473684211,1.0,0.999970806107727
5808,mp-23227,Cu2Br2,CuBr,1.0,0.9589675986213436,1.0,1.0,1.0,0.9380769230769229,1.0,0.999970806107727
5812,mp-23231,Ag1Br1,AgBr,1.0,0.9444259199507699,1.0,0.625,1.0,0.8,1.0,0.999970806107727
5829,mp-23270,Th6Bi8,Th3Bi4,0.0,0.1699646249427254,1.0,1.0,1.0,0.5830075187969925,1.0,0.973532838620266
5834,mp-23287,Cu8Cl8,CuCl,1.0,0.8929703135822349,1.0,1.0,1.0,0.6680725371120108,1.0,0.8793587738392741
5844,mp-23301,Bi1F3,BiF3,1.0,0.7221014208867473,1.0,1.0,1.0,0.6583582513977251,1.0,0.9824024916963037
5845,mp-23302,Rb1I1,RbI,1.0,0.9071882076479431,1.0,0.625,1.0,0.9,1.0,0.999970806107727
5847,mp-23304,Rb3Bi1,Rb3Bi,1.0,0.9473041765233687,1.0,0.625,1.0,0.89,1.0,0.999970806107727
5925,mp-23435,Bi4Te2I2,Bi2TeI,1.0,0.7246908720883907,1.0,1.0,1.0,0.6828333333333333,1.0,0.999970806107727
6059,mp-23703,Li1H1,LiH,1.0,0.8947758328260373,1.0,1.0,1.0,0.8054523809523809,1.0,0.9969572732609074
6287,mp-24093,Cu2H2,CuH,1.0,0.9647907694725,1.0,1.0,1.0,0.865608251397725,1.0,0.999970806107727
6469,mp-24504,H4,H2,1.0,0.969811588613258,1.0,1.0,1.0,0.73,1.0,0.999970806107727
6576,mp-24818,Li4Be4H12,LiBeH3,0.0,0.06399494713686689,1.0,1.0,1.0,0.52,1.0,0.999970806107727
6626,mp-27148,Be8P16,BeP2,1.0,0.9275350031215245,1.0,1.0,1.0,0.7868225371120109,1.0,0.8793587738392741
7066,mp-27916,Ag1Bi1Se2,AgBiSe2,1.0,0.7349582118173462,1.0,1.0,1.0,0.5356503759398497,1.0,0.8793587738392741
7080,mp-27947,Sn1Sb2Te4,Sn(SbTe2)2,1.0,0.8669240003253941,1.0,1.0,1.0,0.6530000000000001,1.0,0.8793587738392741
7386,mp-28487,Ge5Te8As2,Ge5(Te4As)2,1.0,0.9469725753548369,1.0,1.0,1.0,0.5930000000000001,1.0,0.8793587738392741
7467,mp-28633,Re1Te2Cl12,Re(TeCl6)2,1.0,0.6308528159363848,1.0,1.0,1.0,0.8230147058823529,1.0,0.999970806107727
7734,mp-29163,Ag4Te2S6,Ag2TeS3,1.0,0.668927094838976,1.0,1.0,1.0,0.6014956140350878,1.0,0.999970806107727
8001,mp-29643,Cu1As1Se2,CuAsSe2,1.0,0.9679676715316464,1.0,1.0,1.0,0.9613225371120109,1.0,0.999970806107727
8007,mp-29666,Bi2Te2Se1,Bi2Te2Se,1.0,0.7646740339283016,1.0,1.0,1.0,0.6605714285714285,1.0,0.999970806107727
8121,mp-29929,Na1Li5N2,NaLi5N2,1.0,0.7105852847931831,1.0,0.625,1.0,0.6174935897435898,1.0,0.9991984250512446
8225,mp-30148,B2C4N2,BC2N,1.0,0.988090452984069,1.0,1.0,1.0,0.7813333333333334,1.0,0.9946298123681788
8304,mp-30373,Rb1Au1,RbAu,1.0,0.908924369650109,1.0,0.625,1.0,0.82,1.0,0.999970806107727
8333,mp-30908,Ag6P2Se8,Ag3PSe4,1.0,0.5946839049982886,1.0,1.0,1.0,0.5774166666666667,1.0,0.999970806107727
8556,mp-34202,Bi2Te3,Bi2Te3,1.0,0.8376355488483624,1.0,1.0,1.0,0.633,1.0,0.8793587738392741
8559,mp-34903,Mg2Ge2P4,MgGeP2,1.0,0.9039187203318296,1.0,1.0,1.0,0.8984935897435897,1.0,0.999970806107727
8949,mp-510657,V1Cu3O4,VCu3O4,0.0,0.33746650136314466,1.0,1.0,1.0,0.5627619047619049,1.0,0.9916613330247022
9643,mp-545820,Sn4O4,SnO,1.0,0.5846982831182049,1.0,1.0,1.0,0.6342435897435899,1.0,0.999970806107727
9722,mp-549706,Mg2O2,MgO,1.0,0.7254259125268566,1.0,0.625,1.0,0.571202380952381,1.0,0.8605976527618812
9959,mp-554105,Cd2Ag4Ge2S8,CdAg2GeS4,1.0,0.7742360864608285,1.0,1.0,1.0,0.6757500000000001,1.0,0.999970806107727
9973,mp-554134,Sn2S2,SnS,1.0,0.9997932938479002,1.0,1.0,1.0,0.9813225371120109,1.0,0.999970806107727
10716,mp-555760,S9,S,1.0,0.985026491945401,1.0,1.0,1.0,0.96,1.0,0.999970806107727
11309,mp-556916,Ga2Ag2S4,GaAgS2,1.0,0.7148966949525655,1.0,1.0,1.0,0.7984935897435897,1.0,0.999970806107727
11547,mp-557466,Bi4F12,BiF3,0.0,0.276595845307537,1.0,1.0,1.0,0.5540844418739156,1.0,0.8691802453936546
13721,mp-567313,Te3,Te,1.0,0.9977602063911737,1.0,1.0,1.0,0.95,1.0,0.999970806107727
13729,mp-567365,Kr2,Kr,1.0,0.9964772552523867,1.0,1.0,1.0,0.93,1.0,0.999970806107727
13817,mp-567809,Ag2I2,AgI,1.0,0.8876739451587425,1.0,1.0,1.0,0.6763333333333335,1.0,0.999970806107727
13823,mp-567841,Be24P16,Be3P2,1.0,0.6810527894675035,1.0,1.0,1.0,0.6179058704453442,1.0,0.703994513812222
13860,mp-568032,Cd1In2Se4,Cd(InSe2)2,1.0,0.8699676895557575,1.0,1.0,1.0,0.7363333333333334,1.0,0.999970806107727
13878,mp-568145,Ar2,Ar,1.0,0.9960827048884948,1.0,1.0,1.0,0.97,1.0,0.999970806107727
13893,mp-568263,Ga8Se8,GaSe,1.0,0.8332092384705245,1.0,1.0,1.0,0.7883333333333333,1.0,0.999970806107727
13939,mp-568516,K3Bi1,K3Bi,1.0,0.8864607633349734,1.0,0.625,1.0,0.8083333333333332,1.0,0.999970806107727
13953,mp-568560,Tl1Br1,TlBr,1.0,0.9370285111462474,1.0,0.625,1.0,0.7815789473684212,1.0,0.999970806107727
13972,mp-568661,Cd1In2Se4,Cd(InSe2)2,1.0,0.8295893403617831,1.0,1.0,1.0,0.7203333333333333,1.0,0.999970806107727
13980,mp-568730,Ge4Te7As2,Ge4Te7As2,1.0,0.917968878650373,1.0,1.0,1.0,0.5640714285714286,1.0,0.8793587738392741
13995,mp-568803,Mg2B24C4,Mg(B6C)2,0.0,0.3327928952363084,1.0,1.0,1.0,0.54,1.0,0.999970806107727
14021,mp-568927,Ag2I2,AgI,1.0,0.9369031039002316,1.0,0.625,1.0,0.8292456140350878,1.0,0.999970806107727
14092,mp-569346,Cu2I2,CuI,1.0,0.9861261207394026,1.0,1.0,1.0,0.9640000000000001,1.0,0.999970806107727
14095,mp-569360,Hg3,Hg,1.0,0.9877620044286184,1.0,1.0,1.0,0.86,1.0,0.999970806107727
14127,mp-569571,Nb6Sb4Te10,Nb3Sb2Te5,1.0,0.5888880268399115,1.0,1.0,1.0,0.5139956140350876,1.0,0.703994513812222
14132,mp-569600,Ge3As4,Ge3As4,1.0,0.9897397412768885,1.0,1.0,1.0,0.9797435897435898,1.0,0.999970806107727
14142,mp-569639,Tl1Cl1,TlCl,1.0,0.8438856013248202,1.0,0.625,1.0,0.76,1.0,0.999970806107727
14168,mp-569813,In5Ag1Te8,In5AgTe8,1.0,0.8745767561786397,1.0,1.0,1.0,0.677,1.0,0.999970806107727
14239,mp-570136,Cu6I6,CuI,1.0,0.7521643371884985,1.0,1.0,1.0,0.7983333333333333,1.0,0.999970806107727
14258,mp-570218,Li12Be12H36,LiBeH3,0.0,0.0429620799869412,1.0,1.0,1.0,0.51,1.0,0.999970806107727
14270,mp-570256,Ag2Hg1I4,Ag2HgI4,1.0,0.838647151454368,1.0,1.0,1.0,0.6863333333333334,1.0,0.999970806107727
14290,mp-570354,Cu1Br1,CuBr,1.0,0.9370678936106913,1.0,0.625,1.0,0.8275,1.0,0.999970806107727
14294,mp-570377,Sn3As4,Sn3As4,1.0,0.9774408325598395,1.0,1.0,1.0,0.816,1.0,0.999970806107727
14320,mp-570510,Xe2,Xe,1.0,0.9981289695958087,1.0,1.0,1.0,0.89,1.0,0.999970806107727
14375,mp-570744,Si3As4,Si3As4,1.0,0.966381357345783,1.0,1.0,1.0,0.8356558704453443,1.0,0.999970806107727
14403,mp-570875,Ga4Os2,Ga2Os,1.0,0.8932504065895139,1.0,1.0,1.0,0.7760725371120109,1.0,0.9936288342064831
14417,mp-570935,Li2I2,LiI,1.0,0.9243475519127351,1.0,0.625,1.0,0.9215000000000001,1.0,0.999970806107727
14439,mp-571079,Tl2Cl2,TlCl,0.0,0.48627361394530133,1.0,1.0,1.0,0.5702456140350877,1.0,0.999970806107727
14447,mp-571102,Tl1I1,TlI,1.0,0.9771552990721254,1.0,0.625,1.0,0.82,1.0,0.999970806107727
14487,mp-571281,Ge6N8,Ge3N4,1.0,0.6594593888892571,1.0,1.0,1.0,0.6090249180643917,1.0,0.703994513812222
14504,mp-571386,Cu1Cl1,CuCl,1.0,0.8655159044123875,1.0,0.625,1.0,0.586,1.0,0.999970806107727
14520,mp-571436,Sn1I4,SnI4,1.0,0.9619705870187772,1.0,1.0,1.0,0.83,1.0,0.999970806107727
14538,mp-571501,Pr26Zn116,Pr13Zn58,0.0,0.40781135171045824,1.0,1.0,1.0,0.74,1.0,0.999970806107727
14776,mp-580941,Ag4I4,AgI,1.0,0.9280128887790512,1.0,1.0,1.0,0.7174047619047619,1.0,0.999970806107727
14779,mp-581024,Cs1K2Sb1,CsK2Sb,1.0,0.8619998070459236,1.0,0.625,1.0,0.7776666666666666,1.0,0.999970806107727
15123,mp-611219,Hg1,Hg,1.0,0.9997663995201866,1.0,1.0,1.0,0.87,1.0,0.999970806107727
15125,mp-611517,Xe1,Xe,1.0,0.9990266582629287,1.0,1.0,1.0,0.9,1.0,0.999970806107727
15127,mp-612118,Kr1,Kr,1.0,0.9985298110640926,1.0,1.0,1.0,0.94,1.0,0.999970806107727
15140,mp-614456,He1,He,1.0,0.9968412451297045,1.0,1.0,1.0,0.99,1.0,0.999970806107727
15375,mp-629458,B1C2N1,BC2N,1.0,0.9941022871998356,1.0,1.0,1.0,0.97,1.0,0.999970806107727
15379,mp-630227,C60,C,1.0,0.7455732126952676,1.0,1.0,1.0,0.81,1.0,0.999970806107727
15388,mp-630773,Cd2In2Ga2S8,CdInGaS4,1.0,0.9999999091734031,1.0,1.0,1.0,0.86,1.0,0.999970806107727
15401,mp-632291,H2,H2,1.0,0.9496995738382221,1.0,1.0,1.0,0.72,1.0,0.9210171854568403
15438,mp-634751,Yb1H2,YbH2,1.0,0.5333603108542208,1.0,0.625,1.0,0.5794415847310583,1.0,0.9958225874327906
15443,mp-635413,Cs3Bi1,Cs3Bi,1.0,0.9660121004379941,1.0,0.625,1.0,0.91,1.0,0.999970806107727
15515,mp-640075,Fe8Si8Ge8,FeSiGe,1.0,0.8152951160920744,1.0,1.0,1.0,0.6329058704453441,1.0,0.703994513812222
15516,mp-640080,Fe8Si8Ge8,FeSiGe,1.0,0.8281706551790089,1.0,1.0,1.0,0.6704058704453442,1.0,0.9824024916963037
15576,mp-642462,B6C20N6,B3C10N3,1.0,0.7879966616507349,1.0,1.0,1.0,0.682,1.0,0.999970806107727
16103,mp-655591,Li2B26C4,LiB13C2,0.0,0.05071068672825101,1.0,1.0,1.0,0.53,1.0,0.999970806107727
16142,mp-667273,C60,C,1.0,0.9624282074179944,1.0,1.0,1.0,0.85,1.0,0.999970806107727
16257,mp-672234,N4,N2,1.0,0.9890506397466485,1.0,1.0,1.0,0.9897435897435898,1.0,0.999970806107727
16280,mp-675577,Mn1In2Te4,Mn(InTe2)2,1.0,0.8052883302522851,1.0,1.0,1.0,0.6972380952380953,1.0,0.999970806107727
16394,mp-680372,C60,C,1.0,0.7061994500909599,1.0,1.0,1.0,0.83,1.0,0.999970806107727
16471,mp-683919,C140,C,1.0,0.6910059380576414,1.0,1.0,1.0,0.79,1.0,0.999970806107727
16675,mp-696746,B12C3,B4C,1.0,0.8094227631965667,1.0,1.0,1.0,0.602,1.0,0.999970806107727
17587,mp-721851,B24H24O48,BHO2,0.0,0.018218758208457402,1.0,1.0,1.0,0.56,1.0,0.999970806107727
18002,mp-753304,Hg1,Hg,1.0,0.9979089041788441,1.0,1.0,1.0,0.87,1.0,0.999970806107727
18241,mp-768203,Be6H12,BeH2,0.0,0.4954486049768592,1.0,1.0,1.0,0.69,1.0,0.999970806107727
18445,mp-866375,Ti1Fe2Ge1,TiFe2Ge,1.0,0.9834545460333928,1.0,1.0,1.0,0.9213225371120108,1.0,0.999970806107727
18549,mp-966800,In2P2,InP,1.0,0.9905887845514951,1.0,1.0,1.0,0.9697435897435898,1.0,0.999970806107727
18552,mp-971712,Zn1Cd1S2,ZnCdS2,1.0,0.9241485002791532,1.0,1.0,1.0,0.9078269230769231,1.0,0.999970806107727
18554,mp-971837,Zn2Cd2Te4,ZnCdTe2,1.0,0.9627138384472219,1.0,1.0,1.0,0.8603333333333333,1.0,0.999970806107727
18624,mp-977298,Li4Be4H12,LiBeH3,0.0,0.09840766820341114,1.0,1.0,1.0,0.51,1.0,0.999970806107727
18626,mp-977414,Zn2Cu4Si2S8,ZnCu2SiS4,1.0,0.838411087760461,1.0,1.0,1.0,0.6920769230769231,1.0,0.999970806107727
18653,mp-981379,Zn3Cd1S4,Zn3CdS4,1.0,0.9352408892248708,1.0,1.0,1.0,0.8805769230769229,1.0,0.999970806107727
18660,mp-983565,Cu2B2Se4,CuBSe2,1.0,0.6224108266982795,1.0,1.0,1.0,0.5868225371120108,1.0,0.703994513812222
18688,mp-997618,B1Sb1,BSb,1.0,0.9848102164320709,1.0,1.0,1.0,0.9150725371120109,1.0,0.999970806107727
18689,mp-998980,Ti1Al1Fe1Co1,TiAlFeCo,1.0,0.9685236578600854,1.0,1.0,1.0,0.9206082513977251,1.0,0.999970806107727
18717,mp-999495,Na3N1,Na3N,1.0,0.8539315009152776,1.0,0.625,1.0,0.624,1.0,0.9226252175845164
18728,mp-1001831,Li2B2,LiB,1.0,0.8959669409395079,1.0,0.625,1.0,0.8679459706959708,1.0,0.9969572732609074
18729,mp-1002124,Hf1C1,HfC,1.0,0.9163056842970607,1.0,0.625,1.0,0.9156082513977251,1.0,0.999970806107727
18730,mp-1002164,Ge1C1,GeC,1.0,0.9784145064128477,1.0,0.625,1.0,0.965608251397725,1.0,0.999970806107727
18739,mp-1006880,Bi1B1,BiB,1.0,0.9715370511867054,1.0,1.0,1.0,0.9203289473684211,1.0,0.999970806107727
18747,mp-1007776,Tl1P1,TlP,1.0,0.9793463558778648,1.0,1.0,1.0,0.9515789473684211,1.0,0.999970806107727
18748,mp-1007823,Ga1B1N2,GaBN2,1.0,0.6259610077404852,1.0,1.0,1.0,0.6887392037786775,1.0,0.8691802453936546
18752,mp-1008223,Ca1Se1,CaSe,1.0,0.9743063879911676,1.0,0.625,1.0,0.9415,1.0,0.999970806107727
18753,mp-1008394,Cl4,Cl2,1.0,0.9907407746702733,1.0,1.0,1.0,0.968076923076923,1.0,0.999970806107727
18756,mp-1008523,B1C2N1,BC2N,1.0,0.9951183726947851,1.0,1.0,1.0,0.97,1.0,0.999970806107727
18758,mp-1008528,B2As1P1,B2AsP,1.0,0.9416764677740842,1.0,1.0,1.0,0.9161915847310584,1.0,0.999970806107727
18759,mp-1008556,Al1Ga1N2,AlGaN2,1.0,0.8847638241120583,1.0,0.625,1.0,0.8563701561596297,1.0,0.999970806107727
18760,mp-1008557,Al1B1N2,AlBN2,1.0,0.766151505314922,1.0,1.0,1.0,0.8103333333333333,1.0,0.8691802453936546
18761,mp-1008559,B2P2,BP,1.0,0.975708533592048,1.0,0.625,1.0,0.9556082513977251,1.0,0.999970806107727
18767,mp-1008786,Mg1Te1,MgTe,1.0,0.9125073840661039,1.0,0.625,1.0,0.82,1.0,0.999970806107727
18770,mp-1009009,Li1F1,LiF,1.0,0.5978116426719938,1.0,0.625,1.0,0.5195357142857143,1.0,0.9991984250512446
18772,mp-1009085,Be2Si2P4,BeSiP2,1.0,0.92063165146925,1.0,1.0,1.0,0.7803225371120109,1.0,0.999970806107727
18773,mp-1009087,Be2Si2As4,BeSiAs2,1.0,0.936079829017052,1.0,1.0,1.0,0.8884935897435898,1.0,0.999970806107727
18775,mp-1009129,Mg1O1,MgO,1.0,0.6190419615251246,1.0,0.625,1.0,0.5678690476190478,1.0,0.9991984250512446
18776,mp-1009220,Na1H1,NaH,1.0,0.901742866714664,1.0,0.625,1.0,0.6310357142857143,1.0,0.9226252175845164
18778,mp-1009540,Os1C1,OsC,1.0,0.9384508953103671,1.0,1.0,1.0,0.9613225371120109,1.0,0.999970806107727
18781,mp-1009639,Pr1N1,PrN,1.0,0.9244160088172586,1.0,0.625,1.0,0.8900725371120108,1.0,0.999970806107727
18785,mp-1009746,Sc1P1,ScP,1.0,0.9827115150276873,1.0,0.625,1.0,0.9313225371120109,1.0,0.999970806107727
18786,mp-1009750,Sc1N1,ScN,1.0,0.8928011257275726,1.0,0.625,1.0,0.7323690476190475,1.0,0.999970806107727
18789,mp-1009792,Ru1C1,RuC,1.0,0.9556737430933646,1.0,0.625,1.0,0.9473729572800781,1.0,0.999970806107727
18790,mp-1009813,Si1Sn1,SiSn,1.0,0.9962232356653807,1.0,1.0,1.0,0.9713225371120109,1.0,0.999970806107727
18793,mp-1009820,Sn1C1,SnC,1.0,0.9771133468133674,1.0,1.0,1.0,0.9313225371120109,1.0,0.999970806107727
18795,mp-1009894,Zr1C1,ZrC,1.0,0.967142416569292,1.0,0.625,1.0,0.870608251397725,1.0,0.999970806107727
18797,mp-1012435,Pb2S2,PbS,1.0,0.7077264641363619,1.0,1.0,1.0,0.538328947368421,1.0,0.8793587738392741
18799,mp-1016197,Mg2Si2As4,MgSiAs2,1.0,0.9114955987706046,1.0,1.0,1.0,0.758576923076923,1.0,0.999970806107727
18800,mp-1016200,Mg2Ge2As4,MgGeAs2,1.0,0.9480914176381837,1.0,1.0,1.0,0.8665769230769231,1.0,0.999970806107727
18807,mp-1017534,Zn1Cd1Se2,ZnCdSe2,1.0,0.9486237134218838,1.0,1.0,1.0,0.9376666666666666,1.0,0.999970806107727
18823,mp-1018040,Mg2Se2,MgSe,1.0,0.9724300965253408,1.0,0.625,1.0,0.9012435897435896,1.0,0.999970806107727
18825,mp-1018089,Ca1Zn1Se2,CaZnSe2,1.0,0.8501572152941722,1.0,1.0,1.0,0.8180000000000001,1.0,0.999970806107727
18835,mp-1018100,Al2Sb2,AlSb,1.0,0.993415871416691,1.0,1.0,1.0,0.9897435897435898,1.0,0.999970806107727
18838,mp-1018132,Al1Bi1,AlBi,1.0,0.9838643349446683,1.0,1.0,1.0,0.9415789473684211,1.0,0.999970806107727
18855,mp-1018722,Hg3Se3,HgSe,1.0,0.7346582137273653,1.0,1.0,1.0,0.5985789473684211,1.0,0.999970806107727
18868,mp-1019086,C2N4,CN2,1.0,0.6201281359517427,1.0,1.0,1.0,0.71,1.0,0.999970806107727
18876,mp-1019378,Al3Ga1N4,Al3GaN4,1.0,0.883761968853156,1.0,1.0,1.0,0.8715249180643917,1.0,0.8966445410211122
18877,mp-1019379,Al1B3N4,AlB3N4,1.0,0.8291680042302448,1.0,1.0,1.0,0.8103333333333333,1.0,0.8691802453936546
18878,mp-1019380,Al3B1N4,Al3BN4,1.0,0.8694066694592475,1.0,1.0,1.0,0.824279304029304,1.0,0.9936288342064831
18880,mp-1019508,Al1Ga3N4,AlGa3N4,1.0,0.8789207914261797,1.0,1.0,1.0,0.9445158144229352,1.0,0.999970806107727
18914,mp-1019550,Be4Ge4N8,BeGeN2,1.0,0.6459706662243311,1.0,1.0,1.0,0.5832511085405823,1.0,0.703994513812222
18978,mp-1019740,Ga1B3N4,GaB3N4,1.0,0.7894616946447094,1.0,1.0,1.0,0.792,1.0,0.8691802453936546
18979,mp-1019743,Ga3B1N4,Ga3BN4,1.0,0.7559900875177952,1.0,1.0,1.0,0.7125844418739158,1.0,0.9936288342064831
19147,mp-1025315,Mn1Al2Te4,Mn(AlTe2)2,1.0,0.8395661563309218,1.0,1.0,1.0,0.7170000000000001,1.0,0.999970806107727
19148,mp-1025377,Cd1Ag2I4,Cd(AgI2)2,1.0,0.8921697432503287,1.0,1.0,1.0,0.6980000000000001,1.0,0.999970806107727
19151,mp-1025397,Ge4Ru4,GeRu,1.0,0.9749104615402766,1.0,1.0,1.0,0.9513225371120109,1.0,0.999970806107727
19153,mp-1025467,Cu2Sn1Hg1S4,Cu2SnHgS4,1.0,0.7438167816462936,1.0,1.0,1.0,0.6867500000000001,1.0,0.999970806107727
19156,mp-1056418,Sr1,Sr,1.0,0.9999999817186168,1.0,1.0,1.0,0.79,1.0,0.999970806107727
19157,mp-1056920,Cs1I1,CsI,1.0,0.9393484984988736,1.0,0.625,1.0,0.8815000000000001,1.0,0.999970806107727
19158,mp-1057015,Pb1S1,PbS,1.0,0.8673407534643927,1.0,0.625,1.0,0.7314479949874686,1.0,0.999970806107727
19165,mp-1063670,Pb2Se2,PbSe,1.0,0.8773009870562362,1.0,1.0,1.0,0.6006503759398497,1.0,0.8793587738392741
19171,mp-1064979,Na2I2,NaI,1.0,0.9233277958116605,1.0,0.625,1.0,0.8615789473684211,1.0,0.999970806107727
19177,mp-1066781,Br2Cl2,BrCl,1.0,0.9105047208550964,1.0,1.0,1.0,0.8482272990167726,1.0,0.999970806107727
19179,mp-1066989,H2,H2,1.0,0.9458250053094761,1.0,1.0,1.0,0.85,1.0,0.9753656751968354
19181,mp-1067619,Ge4,Ge,1.0,0.9986678031558137,1.0,1.0,1.0,0.97,1.0,0.999970806107727
19216,mp-1071269,Hg3Te3,HgTe,1.0,0.942116620240984,1.0,1.0,1.0,0.8692456140350877,1.0,0.999970806107727
19217,mp-1071288,Rb4S2,Rb2S,1.0,0.5375257166135234,1.0,0.625,1.0,0.5411666666666668,1.0,0.9630988868125224
19228,mp-1072429,Ga4Ru2,Ga2Ru,1.0,0.947752687840821,1.0,1.0,1.0,0.8706558704453442,1.0,0.999970806107727
19238,mp-1077316,C2O4,CO2,0.0,0.4095434715716114,1.0,1.0,1.0,0.622,1.0,0.999970806107727
19242,mp-1077506,B3N3,BN,1.0,0.8271472335061172,1.0,1.0,1.0,0.6653333333333333,1.0,0.703994513812222
19244,mp-1077595,C2N4,CN2,1.0,0.8064999569244056,1.0,1.0,1.0,0.612,1.0,0.999970806107727
19253,mp-1078002,Mn1Ga2Se4,Mn(GaSe2)2,1.0,0.8705962041089947,1.0,1.0,1.0,0.7363333333333334,1.0,0.999970806107727
19254,mp-1078049,Zn1Ga2S4,Zn(GaS2)2,1.0,0.8308336855191617,1.0,1.0,1.0,0.762576923076923,1.0,0.999970806107727
19274,mp-1078292,Cd1Cu2Sn1S4,CdCu2SnS4,1.0,0.8326539847294582,1.0,1.0,1.0,0.7867500000000001,1.0,0.999970806107727
19304,mp-1078498,Zn1Cu2Si1Te4,ZnCu2SiTe4,1.0,0.9452240008461888,1.0,1.0,1.0,0.8580000000000001,1.0,0.999970806107727
19316,mp-1078597,Zn1Cd3Se4,ZnCd3Se4,1.0,0.9753693130767958,1.0,1.0,1.0,0.97,1.0,0.999970806107727
19334,mp-1078680,Mg2Si2Sb4,MgSiSb2,1.0,0.9294154777689395,1.0,1.0,1.0,0.8568333333333333,1.0,0.999970806107727
19347,mp-1078780,Zn1Cd3S4,ZnCd3S4,1.0,0.9500550432015512,1.0,1.0,1.0,0.9697435897435898,1.0,0.999970806107727
19349,mp-1078801,Cs4I4,CsI,1.0,0.8958068030507818,1.0,0.625,1.0,0.696,1.0,0.999970806107727
19352,mp-1078836,K2I2,KI,0.0,0.42984795593472,1.0,0.625,1.0,0.5328333333333334,1.0,0.9630988868125224
19361,mp-1078918,Zn1Cu2Sn1Se4,ZnCu2SnSe4,1.0,0.9420199342671632,1.0,1.0,1.0,0.8980000000000001,1.0,0.999970806107727
19376,mp-1079034,Zn3Cd1Se4,Zn3CdSe4,1.0,0.9591164120516417,1.0,1.0,1.0,0.9083333333333333,1.0,0.999970806107727
19389,mp-1079172,Pb4Se4,PbSe,1.0,0.8837268533593272,1.0,1.0,1.0,0.7320789473684212,1.0,0.8793587738392741
19392,mp-1079201,B2C4N2,BC2N,1.0,0.989727267641852,1.0,1.0,1.0,0.9193333333333333,1.0,0.999970806107727
19394,mp-1079228,Ga4Bi1As3,Ga4BiAs3,1.0,0.96562680614877,1.0,1.0,1.0,0.8169837092731831,1.0,0.999970806107727
19397,mp-1079260,In4Se4,InSe,1.0,0.8482282488911153,1.0,1.0,1.0,0.7286666666666668,1.0,0.999970806107727
