,material_id,full_formula,pretty_formula,LOG ,LOG Prob,DT ,DT Prob,RF ,RF Prob,GB ,GB Prob,MP BG
30,mp-315,Pb1F2,PbF2,1.0,0.9999027749560325,1.0,1.0,1.0,0.7594414736534758,1.0,0.9909731910743953,6.3387
31,mp-322,Tl4S4,TlS,1.0,0.9873513527538883,1.0,0.6,1.0,0.787152587429792,1.0,0.8856584089093734,4.44
32,mp-323,La1F3,LaF3,1.0,0.9998201922608804,1.0,0.7058823529411765,1.0,0.6864978448672423,1.0,0.9436255015583471,0.8068
33,mp-334,La6F18,LaF3,1.0,0.9928518400488335,1.0,0.9375,1.0,0.6013907993233449,1.0,0.9793697601034853,4.8553999999999995
34,mp-341,Pb1F4,PbF4,1.0,0.9594478836697901,1.0,0.7058823529411765,1.0,0.6172604848478815,1.0,0.8995182475990361,6.0222
36,mp-344,B4N4,BN,1.0,0.9496841996304048,1.0,1.0,1.0,0.7262564453628244,1.0,0.9841681716808045,0.41249999999999964
37,mp-358,Hg3Te3,HgTe,1.0,0.9983996831175994,1.0,1.0,1.0,0.8031496516808219,1.0,0.9815969847296693,3.5021000000000004
41,mp-370,Cd1S1,CdS,1.0,0.9950583461328437,1.0,0.9714285714285714,1.0,0.8818021239320671,1.0,0.9848832401169947,3.8533
42,mp-375,U1O3,UO3,1.0,0.9900198582983906,1.0,1.0,1.0,0.657931601956544,1.0,0.7964493197964932,0.3682999999999996
43,mp-380,Zn2Se2,ZnSe,1.0,0.9681072231029656,1.0,0.9714285714285714,1.0,0.7682393068121077,1.0,0.94389627980252,1.6463
46,mp-384,Mg2P8,MgP4,1.0,0.9933466641897751,1.0,1.0,1.0,0.816394711254962,1.0,0.991966564328482,1.3724999999999998
47,mp-401,Sc8S12,Sc2S3,1.0,0.9677741720186857,1.0,1.0,1.0,0.7041676908151906,1.0,0.8926526347393784,0.6672000000000002
48,mp-402,Cd4P8,CdP2,1.0,0.9799654833845519,1.0,1.0,1.0,0.800463777831007,1.0,0.9860861067446623,1.0676
50,mp-408,Mg2Ge1,Mg2Ge,1.0,0.9994929831572156,1.0,1.0,1.0,0.8855244032501902,1.0,0.9954609266486998,1.2285
51,mp-409,Na6S6,NaS,1.0,0.6807360916147938,1.0,0.6,1.0,0.6817638040769475,1.0,0.7843164768307275,0.25050000000000017
53,mp-419,Yb1B6,YbB6,1.0,0.992401851939387,1.0,0.9444444444444444,1.0,0.7916910551092591,1.0,0.8799201023738998,0.38400000000000034
56,mp-441,Rb2Te1,Rb2Te,1.0,0.9992405279484643,1.0,1.0,1.0,0.848234332113966,1.0,0.9899733079532712,0.7604000000000002
57,mp-463,K1F1,KF,1.0,0.9984650664757648,1.0,1.0,1.0,0.7489363353621783,1.0,0.9209057399484666,1.8947
59,mp-467,Th3N4,Th3N4,1.0,0.9815792714615632,1.0,0.974169741697417,1.0,0.7387969271997499,1.0,0.9587932839145966,0.15510000000000002
60,mp-468,Al2F6,AlF3,1.0,0.9995855363691579,1.0,0.9,1.0,0.6383643952235191,1.0,0.8987506978525563,1.6680000000000001
61,mp-471,Cd2As4,CdAs2,1.0,0.9929435745575417,1.0,1.0,1.0,0.8414304791731704,1.0,0.9946739013819927,7.7239
64,mp-484,Te6As4,Te3As2,1.0,0.9918637196181233,1.0,0.9411764705882353,1.0,0.8759146174674026,1.0,0.9888233106097657,1.9272
65,mp-486,Ni2P4,NiP2,1.0,0.9932381783901874,1.0,1.0,1.0,0.7436918220527321,1.0,0.9413351333711892,0.5811000000000002
66,mp-487,Mn2P8,MnP4,1.0,0.8760356534791086,1.0,1.0,1.0,0.7212179044335116,1.0,0.8570653700930906,0.5831
67,mp-502,As8S10,As4S5,1.0,0.9948780709825946,1.0,1.0,1.0,0.872405386637451,1.0,0.9817525654752414,0.4511000000000003
68,mp-524,Ba6As28,Ba3As14,1.0,0.9989987580947771,1.0,0.9411764705882353,1.0,0.8084581262848558,1.0,0.9818323122794902,2.0069
69,mp-539,Ga4S6,Ga2S3,1.0,0.8555072769988119,1.0,1.0,1.0,0.7036813044079037,1.0,0.8731572807343431,1.1757
72,mp-588,Ga2F6,GaF3,1.0,0.9980622018461376,1.0,0.7058823529411765,1.0,0.654435991557965,1.0,0.9251426147468648,0.9368999999999996
73,mp-604,Nb4O10,Nb2O5,1.0,0.9605629913890684,1.0,0.974169741697417,1.0,0.7834248038917224,1.0,0.8906269383016149,4.8361
75,mp-624,B12As2,B6As,1.0,0.98324081308168,1.0,1.0,1.0,0.7452995704171299,1.0,0.9385842880091579,2.5181999999999998
76,mp-634,Hg3S3,HgS,1.0,0.9993563188086645,1.0,0.9714285714285714,1.0,0.8779367207760594,1.0,0.9871958674875334,2.9721
77,mp-641,As8S12,As2S3,1.0,0.9863818924781056,1.0,1.0,1.0,0.7457650707593397,1.0,0.9496793927425059,1.7241
78,mp-643,Th1O2,ThO2,1.0,0.9999311704641581,1.0,1.0,1.0,0.6574983851585853,1.0,0.9686421588029768,2.1971
81,mp-661,Al2N2,AlN,1.0,0.9154074095961469,1.0,1.0,1.0,0.6149294966436388,1.0,0.8150627665975027,2.4398
82,mp-672,Cd2S2,CdS,1.0,0.9551891579642268,1.0,0.9651162790697675,1.0,0.7961473426183617,1.0,0.9835555704040062,4.0536
83,mp-676,Ca2N12,CaN6,1.0,0.998163487760367,1.0,0.9444444444444444,1.0,0.7852480181845262,1.0,0.9372814592041021,1.1162
84,mp-679,Er16O24,Er2O3,1.0,0.9838600647644008,1.0,1.0,1.0,0.6945564221082681,1.0,0.7357041945594667,3.4205
90,mp-720,Tl4F4,TlF,1.0,0.9983687969329498,1.0,0.9714285714285714,1.0,0.7205640540523695,1.0,0.7402779035432111,8.3669
91,mp-730,P8Pt4,P2Pt,1.0,0.9956859467293013,1.0,0.9375,1.0,0.8113518511115373,1.0,0.9863275251220665,3.2634999999999996
93,mp-743,Rb2N6,RbN3,1.0,0.9942394282309661,1.0,0.9651162790697675,1.0,0.7748646368217322,1.0,0.9562047831343369,0.9164000000000001
95,mp-760,Fe2Se4,FeSe2,1.0,0.9814243222543753,1.0,1.0,1.0,0.7729383212678652,1.0,0.978786614122837,0.6436999999999999
97,mp-804,Ga2N2,GaN,1.0,0.7677317576561975,1.0,1.0,1.0,0.5951973637328059,1.0,0.8138930407958994,0.5614999999999997
98,mp-812,Ho16O24,Ho2O3,1.0,0.9689876493808577,1.0,1.0,1.0,0.6221395232439294,1.0,0.5207717918421738,1.7375999999999996
99,mp-820,Hg1Se1,HgSe,1.0,0.9218520277840816,1.0,0.6,1.0,0.8362400790133161,1.0,0.9810036204139092,3.9612
101,mp-827,K2N6,KN3,1.0,0.9908321078680069,1.0,0.9651162790697675,1.0,0.7750893333082217,1.0,0.9647419311875582,0.4552000000000005
102,mp-830,Ga1N1,GaN,1.0,0.582619164493346,1.0,1.0,1.0,0.5572437688680721,1.0,0.706023911713424,4.2019
104,mp-844,Ca24N16,Ca3N2,1.0,0.9874467924627083,1.0,1.0,1.0,0.6991159627875787,1.0,0.8137529427202159,2.0228
105,mp-865,Ca1B6,CaB6,1.0,0.9848568409955958,1.0,0.9444444444444444,1.0,0.7446313938690612,1.0,0.8936553038789219,1.1111
107,mp-871,Fe4Si4,FeSi,1.0,0.9326457629793673,1.0,1.0,1.0,0.6948244335904539,1.0,0.9455924522697307,2.0640999999999994
109,mp-883,Ho1N1,HoN,1.0,0.9962106141256436,1.0,0.9714285714285714,1.0,0.6622477850176512,1.0,0.9074707884017921,1.4626000000000001
110,mp-886,Ga4O6,Ga2O3,1.0,0.9841909534722146,1.0,0.9375,1.0,0.6887121705736043,1.0,0.8976260290810999,0.24009999999999954
112,mp-909,As8Se12,As2Se3,1.0,0.9896718922819293,1.0,1.0,1.0,0.7887720197303538,1.0,0.9783777213745051,6.0244
113,mp-913,Cd8P16,CdP2,1.0,0.99104666725329,1.0,1.0,1.0,0.7982580522938089,1.0,0.9841717643327583,1.5414
114,mp-927,Cu4P8,CuP2,1.0,0.8665537121043216,1.0,1.0,1.0,0.7986931066917861,1.0,0.9836758246296821,1.5931000000000002
117,mp-971,K2O1,K2O,1.0,0.992140666417244,1.0,0.6,1.0,0.6793093715220293,1.0,0.9585284836404417,1.9091
118,mp-974,Tm8S12,Tm2S3,1.0,0.9921007498514097,1.0,0.9651162790697675,1.0,0.7606244398841947,1.0,0.9418685340733634,1.722
119,mp-975,S3F18,SF6,1.0,0.986653568012427,1.0,0.6,1.0,0.6359754035758965,1.0,0.813548227906802,0.6559999999999997
122,mp-984,B2N2,BN,1.0,0.999351019470427,1.0,1.0,1.0,0.7930212154340187,1.0,0.9824762341858387,6.7761
123,mp-988,Si6N8,Si3N4,1.0,0.9975114429616071,1.0,1.0,1.0,0.6251647638175144,1.0,0.7778878766825497,4.4938
124,mp-1022,K2S1,K2S,1.0,0.9978473815604112,1.0,1.0,1.0,0.7216205778556771,1.0,0.9797472089351964,4.2577
126,mp-1039,Mg2Te2,MgTe,1.0,0.9686066758467048,1.0,0.9714285714285714,1.0,0.6693418786025057,1.0,0.9604908973066273,6.6235
127,mp-1045,Nd16O24,Nd2O3,1.0,0.7225419409658669,1.0,1.0,1.0,0.6161217447547578,1.0,0.680671530684662,2.3619999999999997
130,mp-1070,Cd2Se2,CdSe,1.0,0.8984987934295318,1.0,0.6,1.0,0.8102988380270213,1.0,0.9775892803497872,3.9120000000000004
132,mp-1100,Yb1C2,YbC2,1.0,0.9994070789966568,1.0,0.9444444444444444,1.0,0.8345135594509252,1.0,0.9928769540610758,1.3499999999999999
136,mp-1138,Li1F1,LiF,1.0,0.9996531686628636,1.0,0.9714285714285714,1.0,0.7151145732807218,1.0,0.6791260900914746,3.9189000000000003
137,mp-1143,Al4O6,Al2O3,1.0,0.9996854186964967,1.0,1.0,1.0,0.8341215697314017,1.0,0.9929624454769437,8.7195
139,mp-1153,Li2S1,Li2S,1.0,0.9991836356196745,1.0,1.0,1.0,0.700344403727657,1.0,0.9864752837902524,1.0335999999999999
145,mp-1201,Sb2Te3,Sb2Te3,1.0,0.9974228352065166,1.0,0.9411764705882353,1.0,0.7510568453621255,1.0,0.9692086380398637,1.9163999999999999
146,mp-1216,Yb1O1,YbO,1.0,0.9994672751532548,1.0,0.9714285714285714,1.0,0.7693534107019402,1.0,0.9013969542380256,0.16110000000000024
150,mp-1239,Sb12Ir4,Sb3Ir,1.0,0.9988006199071029,1.0,0.9375,1.0,0.8475904190143038,1.0,0.9844731358091504,1.2481999999999998
151,mp-1243,Ga4O6,Ga2O3,1.0,0.9977101522552387,1.0,0.974169741697417,1.0,0.7864108342267542,1.0,0.9797922023125459,0.5268999999999995
153,mp-1247,Sb8Ir4,Sb2Ir,1.0,0.9921919079725995,1.0,1.0,1.0,0.8243871612546865,1.0,0.9651307400067758,0.3994
154,mp-1249,Mg2F4,MgF2,1.0,0.9997093689749695,1.0,0.974169741697417,1.0,0.7225342146141862,1.0,0.945803934361275,0.4498999999999995
157,mp-1270,Dy8S12,Dy2S3,1.0,0.9702363618950034,1.0,0.9651162790697675,1.0,0.7106191622986543,1.0,0.9076721092890075,3.4577999999999998
161,mp-1317,Co4Sb12,CoSb3,1.0,0.9971329784509395,1.0,1.0,1.0,0.789761549757407,1.0,0.929004085975551,0.15260000000000007
162,mp-1323,Al16F48,AlF3,1.0,0.9994548742361894,1.0,1.0,1.0,0.6868941711787816,1.0,0.9423329909657555,0.5821000000000005
163,mp-1330,Al1N1,AlN,1.0,0.9999456795293556,1.0,0.9714285714285714,1.0,0.6986024965401305,1.0,0.9625127568168379,7.3085
164,mp-1340,Ga4Se6,Ga2Se3,1.0,0.9290387828080036,1.0,1.0,1.0,0.766372536579755,1.0,0.9017910900932846,4.5541
165,mp-1345,Ca6P6,CaP,1.0,0.9612233615340561,1.0,0.9651162790697675,1.0,0.7824005522701151,1.0,0.9769269507941267,1.6844000000000001
168,mp-1367,Mg2Si1,Mg2Si,1.0,0.9995141439602382,1.0,0.6,1.0,0.8647546295544253,1.0,0.9959000766061568,0.2657999999999996
170,mp-1378,Li2C2,LiC,1.0,0.9949621399638197,1.0,0.9444444444444444,1.0,0.6205772578654216,1.0,0.5969891628217283,1.5631999999999997
171,mp-1392,Zn8P16,ZnP2,1.0,0.994251467767921,1.0,1.0,1.0,0.784103475389544,1.0,0.9926585421059896,3.4501999999999997
176,mp-1413,P4Ru2,P2Ru,1.0,0.9910452430481311,1.0,1.0,1.0,0.7787608531299877,1.0,0.9739582127198383,0.21149999999999958
177,mp-1419,S10N12,S5N6,1.0,0.9033340581642268,1.0,0.9444444444444444,1.0,0.6422742720628588,1.0,0.7212831112717509,0.5157000000000007
178,mp-1427,Lu16O24,Lu2O3,1.0,0.9987640562905039,1.0,0.7058823529411765,1.0,0.7058021288647821,1.0,0.8644640012602254,2.3099000000000003
182,mp-1468,P32S24,P4S3,1.0,0.9474320524300247,1.0,0.9444444444444444,1.0,0.7591293683808392,1.0,0.6325670663860609,1.5673
183,mp-1469,P16S12,P4S3,1.0,0.9824604508675429,1.0,0.9444444444444444,1.0,0.7657471311191314,1.0,0.7876670119468681,2.8693
184,mp-1479,B1P1,BP,1.0,0.7154231951052401,1.0,1.0,1.0,0.6700304202549673,1.0,0.9688303003634039,2.8851
185,mp-1508,La8S16,LaS2,1.0,0.8831120044788908,1.0,0.9651162790697675,1.0,0.6832862872308616,1.0,0.8847229781886061,1.4661999999999997
186,mp-1522,Fe2S4,FeS2,1.0,0.9693688514934173,1.0,1.0,1.0,0.8352926416735742,1.0,0.98169109007963,0.6628000000000007
192,mp-1568,K12P44,K3P11,1.0,0.9767392159335968,1.0,0.9651162790697675,1.0,0.6339353352464581,1.0,0.8936876320517122,1.5098999999999996
194,mp-1572,Ga4Se4,GaSe,1.0,0.9753228438453351,1.0,0.9411764705882353,1.0,0.7932207353570426,1.0,0.9682580509891532,1.4432999999999998
195,mp-1581,As8O12,As2O3,1.0,0.9880493221046831,1.0,1.0,1.0,0.8381630188090068,1.0,0.983341787690466,1.2567000000000002
196,mp-1582,As8O12,As2O3,1.0,0.9875865905127077,1.0,1.0,1.0,0.8442413951734945,1.0,0.9899349851315408,3.6300999999999997
198,mp-1591,Al4C3,Al4C3,1.0,0.8546835604637977,1.0,1.0,1.0,0.6508733097553367,1.0,0.5193050688876799,2.2359999999999998
199,mp-1595,Nb2O5,Nb2O5,1.0,0.9614207035797288,1.0,0.9811320754716981,1.0,0.7303571610063203,1.0,0.9295986940904469,1.3422
202,mp-1639,B1N1,BN,1.0,0.9913611784072743,1.0,0.9375,1.0,0.6903179799041494,1.0,0.553256487746897,1.6009000000000002
203,mp-1666,Th8S20,Th2S5,1.0,0.9868961856157404,1.0,0.974169741697417,1.0,0.6196741831061461,1.0,0.8650119376747467,4.6482
204,mp-1700,Al1N1,AlN,1.0,0.9897082751093839,1.0,1.0,1.0,0.7442271471581592,1.0,0.9643504467183672,2.115900000000001
205,mp-1705,Sb4O10,Sb2O5,1.0,0.9875053810046847,1.0,0.974169741697417,1.0,0.8362882920290556,1.0,0.9503805784541972,3.468300000000001
206,mp-1707,Ba2N12,BaN6,1.0,0.9972516624966453,1.0,0.9444444444444444,1.0,0.7595150252336889,1.0,0.9679439829460652,0.7917999999999994
208,mp-1716,Rh8O12,Rh2O3,1.0,0.5300951307288557,1.0,0.8461538461538461,1.0,0.6054144015942,1.0,0.5390664443478669,0.6975999999999996
210,mp-1726,K4O12,KO3,1.0,0.5294465122895959,1.0,0.9651162790697675,1.0,0.5978246703394038,1.0,0.8357651579221004,0.7575000000000003
211,mp-1745,Sm6O9,Sm2O3,1.0,0.8625131586207679,1.0,1.0,1.0,0.6337571515943555,1.0,0.5460127337917838,0.7121000000000001
212,mp-1746,Mg4F8,MgF2,1.0,0.9994401866848466,1.0,0.9375,1.0,0.7632067515043549,1.0,0.909011200325049,3.7691000000000003
213,mp-1747,K2Te1,K2Te,1.0,0.9985518394927365,1.0,1.0,1.0,0.7295067468268341,1.0,0.9754842479941387,6.722799999999999
217,mp-1776,U1N2,UN2,1.0,0.6930745544642448,1.0,1.0,1.0,0.5608527971915079,1.0,0.9151315796941754,2.7862999999999998
219,mp-1779,Yb1Te1,YbTe,1.0,0.9999292649002267,1.0,0.9714285714285714,1.0,0.8843672699007699,1.0,0.9701269653845567,6.9752
220,mp-1784,Cs1F1,CsF,1.0,0.999702770490499,1.0,0.6,1.0,0.7466443694318311,1.0,0.9794340366458758,1.5272999999999999
221,mp-1788,As8O20,As2O5,1.0,0.8562448987740606,1.0,0.9811320754716981,1.0,0.7953897735166139,1.0,0.9171650244942099,5.281
225,mp-1819,Sb4O8,SbO2,1.0,0.9970165239403973,1.0,0.974169741697417,1.0,0.8062225411863858,1.0,0.9500783005288117,7.9399999999999995
226,mp-1820,Yb1S1,YbS,1.0,0.999958666603997,1.0,0.9714285714285714,1.0,0.8109010258512143,1.0,0.9917684186357061,2.0328999999999997
227,mp-1836,Tl4Se4,TlSe,1.0,0.9914488394587319,1.0,0.6,1.0,0.8741395166778897,1.0,0.9791638993771782,2.444
228,mp-1848,Te8Ru4,Te2Ru,1.0,0.8636346835001685,1.0,0.6,1.0,0.6816389306000022,1.0,0.9386887684619483,0.35809999999999986
231,mp-1863,Si6As6,SiAs,1.0,0.9987115349045497,1.0,1.0,1.0,0.8470089864788777,1.0,0.9947828813745055,1.8228999999999997
233,mp-1873,Zn2F4,ZnF2,1.0,0.9955304249520577,1.0,0.974169741697417,1.0,0.7752940119443668,1.0,0.9704589209772602,0.11390000000000011
235,mp-1880,Sb2F6,SbF3,1.0,0.9673589774258659,1.0,0.6,1.0,0.6410500574037308,1.0,0.9503174742961036,4.3975
237,mp-1922,Ru4Se8,RuSe2,1.0,0.9738481577982167,1.0,0.9651162790697675,1.0,0.7399535563708148,1.0,0.9438405310154224,1.0150000000000001
239,mp-1938,Al8O12,Al2O3,1.0,0.9993063292606088,1.0,0.974169741697417,1.0,0.7147697697281329,1.0,0.9598429779852147,0.9820000000000002
240,mp-1943,Ga4Se4,GaSe,1.0,0.9936080958119,1.0,0.9444444444444444,1.0,0.8535006784612084,1.0,0.9946489434572793,5.3131
242,mp-1960,Li2O1,Li2O,1.0,0.9984087260893607,1.0,1.0,1.0,0.5786496710260681,1.0,0.670054879477337,2.6467
243,mp-1968,La2O3,La2O3,1.0,0.9969060190233038,1.0,0.7058823529411765,1.0,0.614508283954538,1.0,0.9444457690582758,4.9922
244,mp-1975,Tm1N1,TmN,1.0,0.9976491402777693,1.0,0.9714285714285714,1.0,0.6881295929247457,1.0,0.7278486727388864,3.8768000000000002
245,mp-1985,C6N8,C3N4,1.0,0.9760889505887146,1.0,0.9375,1.0,0.573740840137684,1.0,0.5694775849190267,0.30600000000000005
247,mp-1999,Sb8O12,Sb2O3,1.0,0.9994213189622866,1.0,0.974169741697417,1.0,0.8652287320600438,1.0,0.9975110359496623,1.431
249,mp-2030,Ru4S8,RuS2,1.0,0.9148853842940364,1.0,0.5882352941176471,1.0,0.7834938333046226,1.0,0.9566065095767374,0.28550000000000075
250,mp-2063,Pr2O3,Pr2O3,1.0,0.8135465884697017,1.0,0.7058823529411765,1.0,0.5267728262734018,1.0,0.5550134009223225,0.682199999999999
253,mp-2071,Zn24P16,Zn3P2,1.0,0.9534257366366041,1.0,1.0,1.0,0.7937597196773377,1.0,0.9858691196316985,0.8925
256,mp-2075,Si6N8,Si3N4,1.0,0.9985608424003233,1.0,0.974169741697417,1.0,0.7843547947557217,1.0,0.9585575858482672,0.8066999999999998
257,mp-2076,Zr1Se2,ZrSe2,1.0,0.9958432351847638,1.0,0.9444444444444444,1.0,0.9069883896826303,1.0,0.9458177379635377,3.334199999999999
258,mp-2079,Rb4P6,Rb2P3,1.0,0.9935891659411895,1.0,0.9444444444444444,1.0,0.7542254047389926,1.0,0.9789073601474884,0.34299999999999997
259,mp-2084,Si40Ir24,Si5Ir3,1.0,0.9976641781101133,1.0,1.0,1.0,0.7321233012926456,1.0,0.9808999039408351,1.0654
263,mp-2131,Sr2N12,SrN6,1.0,0.9977983431490047,1.0,0.9444444444444444,1.0,0.8178362572927185,1.0,0.975285866815169,0.1862999999999997
265,mp-2136,Sb8O12,Sb2O3,1.0,0.9982042230567776,1.0,1.0,1.0,0.7610212076783283,1.0,0.9733747413426824,0.7316
266,mp-2142,Te8Os4,Te2Os,1.0,0.9902483374710961,1.0,1.0,1.0,0.6844587584391728,1.0,0.9479626790590086,2.2308000000000003
268,mp-2150,Ba2Te4,BaTe2,1.0,0.9891030230448943,1.0,0.9411764705882353,1.0,0.7939739661492634,1.0,0.9820694045287176,0.9106
269,mp-2160,Sb8Se12,Sb2Se3,1.0,0.991735721879034,1.0,1.0,1.0,0.8529568853421934,1.0,0.98427119050646,0.3984999999999994
271,mp-2173,P8O20,P2O5,1.0,0.992103490589828,1.0,0.974169741697417,1.0,0.8084017467530863,1.0,0.9941791260329307,1.6871
272,mp-2184,As8O12,As2O3,1.0,0.9994497456752997,1.0,1.0,1.0,0.7987793621267376,1.0,0.9785414504379721,4.856400000000001
273,mp-2232,C2S4,CS2,1.0,0.9920988796937101,1.0,0.9411764705882353,1.0,0.7922172577971973,1.0,0.9743795258768005,4.0275
274,mp-2234,Er12S18,Er2S3,1.0,0.9936675408317381,1.0,0.9375,1.0,0.722447015365724,1.0,0.9545139954874953,3.5558
275,mp-2245,Si12N16,Si3N4,1.0,0.9890677992814763,1.0,1.0,1.0,0.6220913156149964,1.0,0.8138616577476554,1.4690999999999996
278,mp-2254,Al16O24,Al2O3,1.0,0.9562659168493456,1.0,0.8461538461538461,1.0,0.6600325107724483,1.0,0.7239119402801383,0.9986000000000002
280,mp-2278,Hg1O2,HgO2,1.0,0.9939233396868704,1.0,1.0,1.0,0.8399547531764717,1.0,0.9801003477570396,2.8009
281,mp-2286,Li2Se1,Li2Se,1.0,0.9989502456926863,1.0,0.6,1.0,0.709275355772199,1.0,0.9859485793213866,0.19609999999999994
282,mp-2292,La16O24,La2O3,1.0,0.9868658564324275,1.0,1.0,1.0,0.6288569566596106,1.0,0.8107940742768998,3.1073999999999997
284,mp-2310,Cd4O8,CdO2,1.0,0.9705579561474911,1.0,0.974169741697417,1.0,0.8304771117144274,1.0,0.9694125177327693,1.1832000000000003
285,mp-2319,P4Os2,P2Os,1.0,0.9989020029296917,1.0,1.0,1.0,0.8253420611020351,1.0,0.9786441584186543,1.2812000000000001
289,mp-2352,Na2O1,Na2O,1.0,0.9961164228800461,1.0,1.0,1.0,0.6554225217431519,1.0,0.803681129050645,3.9364999999999997
290,mp-2371,Ga2Te5,Ga2Te5,1.0,0.9975571115720482,1.0,1.0,1.0,0.8141370062415463,1.0,0.9941289186920225,2.0422000000000002
291,mp-2392,Th8Se20,Th2Se5,1.0,0.9924730130075241,1.0,0.974169741697417,1.0,0.7556106661060099,1.0,0.9504712342300208,1.0182000000000002
292,mp-2395,Sb12Rh4,Sb3Rh,1.0,0.9965209566707568,1.0,1.0,1.0,0.8275874041628611,1.0,0.919545783803358,1.3374000000000006
293,mp-2400,Na4S4,NaS,1.0,0.8606477829278141,1.0,0.6,1.0,0.6874415662777998,1.0,0.6593417459996411,0.2250999999999994
295,mp-2412,Li4P20,LiP5,1.0,0.7424578670678137,1.0,1.0,1.0,0.5979564971468946,1.0,0.7240209174637587,1.4226
297,mp-2416,Y4F12,YF3,1.0,0.9986309177731273,1.0,0.8571428571428571,1.0,0.63331762387787,1.0,0.9113645470723061,5.1448
298,mp-2437,Ir2F6,IrF3,1.0,0.7761071598537956,1.0,0.7058823529411765,1.0,0.6450725799199922,1.0,0.697768501505458,7.6509
299,mp-2447,P16Se20,P4Se5,1.0,0.9448581604938701,1.0,1.0,1.0,0.8598752614819384,1.0,0.9878007868504036,1.1709999999999998
300,mp-2452,P4O10,P2O5,1.0,0.9008641739524272,1.0,1.0,1.0,0.836917431285168,1.0,0.9765499949321432,1.8261999999999998
301,mp-2455,As4Os2,As2Os,1.0,0.9987950120078902,1.0,0.6,1.0,0.8620072983165906,1.0,0.985014143809042,5.2021
302,mp-2457,Tb6O9,Tb2O3,1.0,0.9451733254125129,1.0,1.0,1.0,0.649931470934251,1.0,0.5261118386999216,0.7559999999999993
303,mp-2460,Er6O9,Er2O3,1.0,0.984930038880938,1.0,1.0,1.0,0.6914647356044636,1.0,0.8940056883611427,3.9684
304,mp-2469,Cd1S1,CdS,1.0,0.951447878002338,1.0,0.9651162790697675,1.0,0.8182067467529223,1.0,0.9911825196344034,4.128299999999999
