,material_id,full_formula,pretty_formula,LOG ,LOG Prob,DT ,DT Prob,RF ,RF Prob,GB ,GB Prob
1834,mp-7599,Be4O4,BeO,1.0,0.8926127550773804,1.0,0.8888888888888888,1.0,0.6920431626284766,1.0,0.9594652137179773
1933,mp-7913,Be4Si4N8,BeSiN2,1.0,0.8805834664221467,1.0,0.8888888888888888,1.0,0.737125571232944,1.0,0.8854775018095625
1977,mp-8016,Al2Cu2Se4,AlCuSe2,0.0,0.32117507337971324,1.0,0.9594594594594594,1.0,0.6139027420044755,1.0,0.9674491711528918
2596,mp-10013,Sn1S1,SnS,1.0,0.8597594277752221,1.0,0.9594594594594594,1.0,0.7582990281316548,1.0,0.9616388926240687
2597,mp-10044,B1As1,BAs,1.0,0.7234622689622081,1.0,0.9594594594594594,1.0,0.645252513576063,1.0,0.989155085828983
2820,mp-11191,Cr3Si6,CrSi2,1.0,0.8275856778142437,1.0,0.8888888888888888,1.0,0.582995875618607,1.0,0.7822465942253568
2906,mp-12103,N2,N2,1.0,0.9460973632842604,1.0,0.9594594594594594,1.0,0.5954467750258384,1.0,0.6526228370874271
3064,mp-13031,Mg1Se1,MgSe,1.0,0.8480537561009558,1.0,0.9594594594594594,1.0,0.7205576927854325,1.0,0.8984886965989303
3065,mp-13032,Mg1S1,MgS,1.0,0.8730044860840092,1.0,0.9594594594594594,1.0,0.7402971220302221,1.0,0.9808548246773519
3066,mp-13033,Mg1Te1,MgTe,1.0,0.9283475731027561,1.0,0.9594594594594594,1.0,0.8024981290765413,1.0,0.9585746448178589
3081,mp-13099,Y1N1,YN,1.0,0.8344855253257517,1.0,0.9594594594594594,1.0,0.5626912730621909,1.0,0.976934811776207
3088,mp-13151,B4N4,BN,1.0,0.9978420572264282,1.0,0.8888888888888888,1.0,0.828185758054179,1.0,0.9891086533348364
3274,mp-14092,Al2Ag2Te4,AlAgTe2,1.0,0.5771599026365981,1.0,0.9594594594594594,1.0,0.5382264425742634,1.0,0.8174621313227557
3638,mp-15703,Be2C2N4,BeCN2,1.0,0.9862657026964481,1.0,0.8888888888888888,1.0,0.6542965587044535,1.0,0.680041997633703
3639,mp-15704,Be2Si2N4,BeSiN2,1.0,0.8643424749053126,1.0,0.8888888888888888,1.0,0.7168397014513846,1.0,0.9165253534262847
3677,mp-15896,Cu4Si2Se6,Cu2SiSe3,0.0,0.19698573728994717,1.0,0.9594594594594594,1.0,0.6538577858641246,1.0,0.9984066793040953
4735,mp-19006,Mn2O2,MnO,1.0,0.8989207735313879,1.0,0.8888888888888888,1.0,0.6205395708700823,1.0,0.8875096201608677
4842,mp-19184,V4O4,VO,1.0,0.8645237294403728,1.0,0.8888888888888888,1.0,0.622261495056073,1.0,0.9762023650876983
5063,mp-19833,In2Ag2S4,InAgS2,0.0,0.48159893753342836,1.0,0.9594594594594594,1.0,0.6699253253563395,1.0,0.8213981445177024
5157,mp-20351,In1P1,InP,1.0,0.6850427686681043,1.0,0.9594594594594594,1.0,0.6659572168685908,1.0,0.9703372317600033
5187,mp-20554,In2Ag2Se4,InAgSe2,1.0,0.608729586252926,1.0,0.9594594594594594,1.0,0.7403903417111541,1.0,0.9717251213998205
5296,mp-21459,In4Ag4S8,InAgS2,0.0,0.27466629418867977,1.0,0.9594594594594594,1.0,0.6271828180098847,1.0,0.9202996377190191
5439,mp-22205,In2N2,InN,1.0,0.8445859672570999,1.0,0.9594594594594594,1.0,0.7847574017003783,1.0,0.980848884417329
5481,mp-22408,Co4O4,CoO,0.0,0.4760775675506383,1.0,0.9594594594594594,1.0,0.7443263093850605,1.0,0.9024511662684436
5573,mp-22848,Cl4,Cl2,1.0,0.7845594187994029,1.0,0.9594594594594594,1.0,0.5684792841833477,1.0,0.9485317106784388
5602,mp-22895,Cu1I1,CuI,1.0,0.6223308164776403,1.0,0.9594594594594594,1.0,0.7359168025385585,1.0,0.9701743756506113
5614,mp-22913,Cu1Br1,CuBr,0.0,0.42311026602294216,1.0,0.9594594594594594,1.0,0.8362737079793888,1.0,0.99404483636906
5615,mp-22914,Cu1Cl1,CuCl,1.0,0.8567079502811816,1.0,0.9594594594594594,1.0,0.7563979137727016,1.0,0.9785536629379199
5772,mp-23156,He2,He,1.0,0.9999992220549584,1.0,0.9594594594594594,1.0,0.7166494016902364,1.0,0.968285066910643
5773,mp-23158,He1,He,1.0,0.9999996585107749,1.0,0.9594594594594594,1.0,0.7920826891629976,1.0,0.9974772274873334
6061,mp-23703,Li1H1,LiH,1.0,0.5551115924634367,1.0,0.8888888888888888,1.0,0.7613234660580395,1.0,0.8199560726362645
6290,mp-24093,Cu2H2,CuH,1.0,0.980323511443586,1.0,0.9594594594594594,1.0,0.6817352087218919,1.0,0.9918311013936114
7619,mp-28943,Mn8B4O16,Mn2BO4,0.0,0.001485834373074322,1.0,1.0,1.0,0.5021377524694087,1.0,0.9884646668103197
8227,mp-30148,B2C4N2,BC2N,1.0,0.9984539550853401,1.0,0.8888888888888888,1.0,0.9081857580541791,1.0,0.9903008650476267
13884,mp-568145,Ar2,Ar,1.0,0.9983990278015209,1.0,0.9594594594594594,1.0,0.6294897286621424,1.0,0.8584437089388074
14099,mp-569346,Cu2I2,CuI,1.0,0.563013935867826,1.0,0.9594594594594594,1.0,0.7803902552252464,1.0,0.9910142242449446
14424,mp-570935,Li2I2,LiI,1.0,0.8537241057326957,1.0,0.9594594594594594,1.0,0.7614550856476621,1.0,0.9785685434383382
14596,mp-571653,C3N4,C3N4,1.0,0.9704565925764922,1.0,0.8888888888888888,1.0,0.6985147054226002,1.0,0.9931958211294702
15146,mp-614456,He1,He,1.0,0.9999988996241715,1.0,0.9594594594594594,1.0,0.7147600186393289,1.0,0.9932351525479901
15381,mp-629458,B1C2N1,BC2N,1.0,0.9984278137329502,1.0,0.9594594594594594,1.0,0.9487413136097347,1.0,0.9959454099130471
15441,mp-634659,H1,H2,1.0,0.9609824532266587,1.0,0.9594594594594594,1.0,0.5790514290524046,1.0,0.8601871835585904
15583,mp-642462,B6C20N6,B3C10N3,0.0,0.18049270816553079,1.0,1.0,1.0,0.6311861786861787,1.0,0.9923324619896853
16268,mp-672234,N4,N2,1.0,0.8842737348421111,1.0,0.9594594594594594,1.0,0.6525119209909843,1.0,0.7965140639484726
18450,mp-866375,Ti1Fe2Ge1,TiFe2Ge,0.0,0.36647788051508773,1.0,0.9594594594594594,1.0,0.5558580067291368,1.0,0.8237561919088566
18551,mp-966800,In2P2,InP,1.0,0.8428161187676628,1.0,0.9594594594594594,1.0,0.7334153913006496,1.0,0.984466317235546
18689,mp-997618,B1Sb1,BSb,1.0,0.9379965834967022,1.0,0.9594594594594594,1.0,0.7991585030070525,1.0,0.9920143986711666
18690,mp-998980,Ti1Al1Fe1Co1,TiAlFeCo,0.0,0.41803451654772733,1.0,0.9594594594594594,1.0,0.54250890120671,1.0,0.7074180023829575
18719,mp-999498,N4,N2,1.0,0.9631602512074554,1.0,0.8888888888888888,1.0,0.9032297944775258,1.0,0.9900287017495184
18729,mp-1001831,Li2B2,LiB,0.0,0.021444932875032643,1.0,0.8888888888888888,1.0,0.5130823901150725,1.0,0.6549005918936261
18730,mp-1002124,Hf1C1,HfC,1.0,0.6935230509830373,1.0,0.9594594594594594,1.0,0.5248055227014404,1.0,0.9869433420247643
18731,mp-1002164,Ge1C1,GeC,1.0,0.9415413540450969,1.0,0.9594594594594594,1.0,0.752514555458658,1.0,0.9879032012243378
18740,mp-1006880,Bi1B1,BiB,1.0,0.8002957349233483,1.0,0.9594594594594594,1.0,0.645581930886009,1.0,0.9514144955179816
18748,mp-1007776,Tl1P1,TlP,1.0,0.8804485074319734,1.0,0.9594594594594594,1.0,0.679683924086633,1.0,0.9506855399323823
18753,mp-1008223,Ca1Se1,CaSe,1.0,0.8867570967511964,1.0,0.9594594594594594,1.0,0.605939012368958,1.0,0.8331787479017257
18754,mp-1008394,Cl4,Cl2,1.0,0.6278387600579093,1.0,0.9594594594594594,1.0,0.5284792841833476,1.0,0.9485317106784388
18757,mp-1008523,B1C2N1,BC2N,1.0,0.9988034179557129,1.0,0.9594594594594594,1.0,0.9687413136097348,1.0,0.9971528128366474
18759,mp-1008528,B2As1P1,B2AsP,1.0,0.7594171086566485,1.0,0.9594594594594594,1.0,0.7100787759314937,1.0,0.9714317347505617
18760,mp-1008556,Al1Ga1N2,AlGaN2,1.0,0.9610985490180822,1.0,0.9594594594594594,1.0,0.7250611478360554,1.0,0.9181269543715562
18761,mp-1008557,Al1B1N2,AlBN2,1.0,0.7020041922209844,1.0,0.8888888888888888,1.0,0.772249348195487,1.0,0.7263934739309377
18762,mp-1008559,B2P2,BP,1.0,0.8918059014560001,1.0,0.9594594594594594,1.0,0.8072444238287702,1.0,0.9912470282475729
18774,mp-1009087,Be2Si2As4,BeSiAs2,1.0,0.6793317512897307,1.0,0.9594594594594594,1.0,0.5666011354195372,1.0,0.9723593596617428
18779,mp-1009540,Os1C1,OsC,1.0,0.865779794805312,1.0,0.9594594594594594,1.0,0.8175352574090151,1.0,0.976182433010485
18782,mp-1009639,Pr1N1,PrN,0.0,0.4192259556308405,1.0,0.9594594594594594,1.0,0.6017343497523264,1.0,0.8742547045636326
18790,mp-1009792,Ru1C1,RuC,1.0,0.8316907424024524,1.0,0.9594594594594594,1.0,0.7859394251367121,1.0,0.9880159182118661
18791,mp-1009813,Si1Sn1,SiSn,1.0,0.8808869859481305,1.0,0.9594594594594594,1.0,0.5653552805079896,1.0,0.9184536771479538
18792,mp-1009818,C1N2,CN2,1.0,0.9186991433500845,1.0,0.8888888888888888,1.0,0.7439907878700981,1.0,0.6805520752616935
18794,mp-1009820,Sn1C1,SnC,1.0,0.8485252888333454,1.0,0.9594594594594594,1.0,0.5984412564050496,1.0,0.9876557101499803
18796,mp-1009894,Zr1C1,ZrC,1.0,0.6965861577948488,1.0,0.9594594594594594,1.0,0.540486078256996,1.0,0.9867612011004677
18825,mp-1018040,Mg2Se2,MgSe,1.0,0.8862454429188044,1.0,0.9594594594594594,1.0,0.7686987155557655,1.0,0.9784089381487765
18837,mp-1018100,Al2Sb2,AlSb,1.0,0.8861679122205356,1.0,0.9594594594594594,1.0,0.7440029832479976,1.0,0.9736444192736525
18840,mp-1018132,Al1Bi1,AlBi,1.0,0.8424331014584294,1.0,0.9594594594594594,1.0,0.6517014908694436,1.0,0.9788942249173468
18878,mp-1019378,Al3Ga1N4,Al3GaN4,1.0,0.9616276233815108,1.0,0.8888888888888888,1.0,0.6846501021211269,1.0,0.784788172470649
18879,mp-1019379,Al1B3N4,AlB3N4,1.0,0.7214834106842619,1.0,0.8888888888888888,1.0,0.7123063205232134,1.0,0.6843497885911145
18880,mp-1019380,Al3B1N4,Al3BN4,1.0,0.9149407542065962,1.0,0.8888888888888888,1.0,0.7424985871059598,1.0,0.9446897340278039
18882,mp-1019508,Al1Ga3N4,AlGa3N4,1.0,0.9529421541091745,1.0,0.9594594594594594,1.0,0.7840353541852619,1.0,0.9450250584308121
18981,mp-1019743,Ga3B1N4,Ga3BN4,1.0,0.7732280213202838,1.0,0.8888888888888888,1.0,0.652533259236657,1.0,0.7711984621413626
19153,mp-1025397,Ge4Ru4,GeRu,0.0,0.4559732406236653,1.0,0.9594594594594594,1.0,0.6112655521924633,1.0,0.9657744008417589
19183,mp-1067619,Ge4,Ge,1.0,0.6555422162599894,1.0,0.9594594594594594,1.0,0.5829828634009668,1.0,0.8878271540480294
19231,mp-1072429,Ga4Ru2,Ga2Ru,1.0,0.7574629888122978,1.0,0.9594594594594594,1.0,0.5542970452092503,1.0,0.7553175196552548
19242,mp-1077316,C2O4,CO2,1.0,0.7369847070397987,1.0,1.0,1.0,0.5599324324324324,1.0,0.9889866274656046
19246,mp-1077506,B3N3,BN,1.0,0.7048411646527163,1.0,0.8888888888888888,1.0,0.5645597165991902,1.0,0.680041997633703
19312,mp-1078541,B2C4N2,BC2N,1.0,0.8384687898425647,1.0,0.8888888888888888,1.0,0.7439907878700981,1.0,0.6805520752616935
19319,mp-1078597,Zn1Cd3Se4,ZnCd3Se4,1.0,0.7151330858229429,1.0,0.9594594594594594,1.0,0.5490755796802156,1.0,0.6246022802270922
19350,mp-1078780,Zn1Cd3S4,ZnCd3S4,1.0,0.587222245747204,1.0,0.9594594594594594,1.0,0.6774867424551442,1.0,0.9543375492740716
19396,mp-1079201,B2C4N2,BC2N,1.0,0.9960427412284573,1.0,0.8888888888888888,1.0,0.8737413136097346,1.0,0.9884455382043636
19461,mp-1079836,Ga1Si3C3N1,GaSi3C3N,0.0,0.43379404788826464,1.0,0.8888888888888888,1.0,0.6381241832334522,1.0,0.9124333132614344
19823,mp-1104073,C11N4,C11N4,1.0,0.9777541020054472,1.0,0.8888888888888888,1.0,0.7439000437684647,1.0,0.525344765285162
19844,mp-1104326,Ho2V2O8,HoVO4,1.0,1.0,1.0,1.0,1.0,0.5715384615384616,1.0,0.9976032584287744
19978,mp-1105655,C12N8,C3N2,1.0,0.8865869708681342,1.0,0.8888888888888888,1.0,0.6085597165991903,1.0,0.6805520752616935
20546,mp-1190284,Bi8Se9,Bi8Se9,1.0,1.0,1.0,1.0,1.0,0.5405557359307359,1.0,0.6536839367013773
21205,mp-1193675,B28,B,0.0,0.2896066533346024,1.0,0.8888888888888888,1.0,0.7778595378241623,1.0,0.705411978229126
22549,mp-1198022,Ge34,Ge,1.0,0.8607896574666735,1.0,0.9594594594594594,1.0,0.6405237253168287,1.0,0.9957134134443697
