,material_id,full_formula,pretty_formula,LOG ,LOG Prob,DT ,DT Prob,RF ,RF Prob,GB ,GB Prob,MP BG
224,mp-1541,Be1Se1,BeSe,1.0,0.8733698798857329,1.0,0.9594594594594594,1.0,0.7996456699374613,1.0,0.9780908402063161,2.8976
229,mp-1569,Be2C1,Be2C,1.0,0.8825239206926621,1.0,0.8888888888888888,1.0,0.6046783871443314,1.0,0.9424231717907539,1.4432999999999998
238,mp-1599,B4N4,BN,0.0,0.31557791625602427,1.0,1.0,0.0,0.31811157796451917,1.0,0.8269219935604543,1.6009000000000002
240,mp-1634,Mo2Se4,MoSe2,1.0,0.9040858086895308,0.0,0.01858736059479554,1.0,0.6852315902488315,1.0,0.9893612292375809,1.4176000000000002
241,mp-1639,B1N1,BN,1.0,0.9998910698769806,1.0,0.9594594594594594,1.0,0.7778151260504202,1.0,0.9971044252800032,4.6482
243,mp-1672,Ca1S1,CaS,0.0,0.14450623566436402,1.0,0.9594594594594594,0.0,0.3811798654460985,0.0,0.22214713062107516,2.5596
259,mp-1778,Be1O1,BeO,1.0,0.9603343133527539,1.0,0.8888888888888888,1.0,0.6553145383331141,1.0,0.9788526322148632,6.9752
263,mp-1794,Be1O1,BeO,1.0,0.999494788925306,1.0,0.8888888888888888,1.0,0.7370588992353697,1.0,0.9834371460519865,8.2675
278,mp-1876,Sn1S1,SnS,0.0,0.2987553060727904,1.0,0.9594594594594594,1.0,0.5903936625359245,1.0,0.8321394226615558,0.9549000000000003
292,mp-1985,C6N8,C3N4,1.0,0.8598184978235057,0.0,0.0,0.0,0.46,1.0,0.745325767490461,3.341000000000001
293,mp-1990,Mg24As16,Mg3As2,1.0,0.6390506626663752,0.0,0.0,0.0,0.098602133641423,0.0,0.010152584731515108,1.431
302,mp-2074,Li3Sb1,Li3Sb,0.0,0.13486599956644876,1.0,0.9594594594594594,1.0,0.5111178184035081,0.0,0.25314370662401253,0.8066999999999998
304,mp-2076,Zr1Se2,ZrSe2,1.0,0.6370031054416984,0.0,0.5,0.0,0.3126900129872874,0.0,0.007554174482271819,0.34299999999999997
307,mp-2095,Rb8Te12,Rb2Te3,0.0,0.022600336396969952,0.0,0.01858736059479554,0.0,0.32839596273291927,1.0,0.8554809876519707,0.7366999999999999
308,mp-2097,Sn2O2,SnO,1.0,0.6635185672406252,0.0,0.0,0.0,0.26988545969667255,0.0,0.004821816440841621,0.6296999999999997
309,mp-2114,Y1N1,YN,0.0,0.03766191352893786,0.0,0.0,0.0,0.44149593110607893,1.0,0.6360971842448887,0.28580000000000005
310,mp-2117,Tb1N1,TbN,0.0,0.027336161815098736,0.0,0.0,0.0,0.40824612953627565,1.0,0.6435134738618676,0.1862999999999997
314,mp-2139,Ba8Ge16,BaGe2,0.0,0.031119209013748452,0.0,0.01858736059479554,0.0,0.3847650103519669,1.0,0.976026652960362,0.5723999999999996
317,mp-2150,Ba2Te4,BaTe2,0.0,0.11651597390352393,0.0,0.5,1.0,0.5131436781609195,0.0,0.32158686215283266,0.3984999999999994
321,mp-2184,As8O12,As2O3,1.0,0.5508038644890974,0.0,0.01858736059479554,0.0,0.23339364823647193,0.0,0.004551431896056391,4.0275
323,mp-2231,Sn4S4,SnS,1.0,0.5236134209494617,0.0,0.5,0.0,0.4411378938144971,0.0,0.04102738586108619,1.1111000000000004
324,mp-2232,C2S4,CS2,0.0,0.21016779478389558,0.0,0.01858736059479554,0.0,0.30686825396825396,1.0,0.908783917953669,3.5558
326,mp-2242,Ge4S4,GeS,1.0,0.7483442512502578,0.0,0.0,1.0,0.572929435914723,0.0,0.23360250794301085,1.237
327,mp-2245,Si12N16,Si3N4,1.0,0.6419174288179924,0.0,0.01858736059479554,0.0,0.24129187512857886,0.0,0.007806366135047486,4.6579999999999995
336,mp-2310,Cd4O8,CdO2,1.0,0.5187783991099857,0.0,0.01858736059479554,0.0,0.1404472500882516,0.0,0.0024924549443916173,1.2812000000000001
359,mp-2488,Si4Os4,SiOs,1.0,0.7653170681440556,1.0,0.9594594594594594,1.0,0.584769898174097,1.0,0.9387305445223584,0.6209000000000007
360,mp-2507,Ga4S4,GaS,1.0,0.8317127505959286,0.0,0.0,0.0,0.221066058605348,0.0,0.22113142272702527,2.0109000000000004
363,mp-2514,Mg24P16,Mg3P2,1.0,0.5454392496592896,0.0,0.0,0.0,0.1175259676196953,0.0,0.008291941320708882,1.6067999999999998
366,mp-2542,Be2O2,BeO,1.0,0.9962136696473821,1.0,0.8888888888888888,1.0,0.6717593267748065,1.0,0.9812918616981905,7.463099999999999
372,mp-2599,Nd1N1,NdN,0.0,0.10673186207955312,0.0,0.0,0.0,0.4347461295362756,1.0,0.6496518069071273,0.43039999999999967
376,mp-2612,Ge1Te1,GeTe,0.0,0.1201493740332617,1.0,0.9594594594594594,1.0,0.5520955652843389,1.0,0.7449875172677913,0.6197999999999997
377,mp-2624,Al1Sb1,AlSb,1.0,0.9023053748544234,1.0,0.9594594594594594,1.0,0.6856702004437405,1.0,0.9868677699866855,1.2605000000000004
385,mp-2653,B2N2,BN,1.0,0.9991066355652187,1.0,0.9594594594594594,1.0,0.7855005897095679,1.0,0.9971527810471457,5.363
390,mp-2691,Cd1Se1,CdSe,1.0,0.9030741350049926,1.0,0.9594594594594594,1.0,0.7316212583333379,1.0,0.9727999266004413,0.5095
392,mp-2695,Sb4Os2,Sb2Os,0.0,0.2758880385397143,0.0,0.5,1.0,0.578754773206225,0.0,0.06816281950054577,0.40390000000000015
402,mp-2782,Zn8P16,ZnP2,1.0,0.5938383363440384,0.0,0.0,0.0,0.2597772940263187,0.0,0.46670604965547363,1.4666000000000001
412,mp-2852,C6N8,C3N4,1.0,0.9163821359094593,1.0,0.8888888888888888,1.0,0.5485714285714285,1.0,0.6805414255986404,3.0397999999999996
413,mp-2857,Sc1N1,ScN,1.0,0.8933253324815551,1.0,0.8888888888888888,1.0,0.6916820941031814,1.0,0.9394994818039986,0.3250000000000002
443,mp-2979,Zn4Ge4N8,ZnGeN2,1.0,0.5740820566975162,1.0,0.8888888888888888,0.0,0.4660554468285941,0.0,0.40944401403813296,1.6966
446,mp-2983,Ba12P24N48,Ba(PN2)2,0.0,0.04499361869548649,1.0,1.0,0.0,0.0008812390844746759,0.0,0.00040305158430935803,3.9118000000000004
452,mp-3019,Tl8Sn2Te6,Tl4SnTe3,0.0,0.049771924240879215,0.0,0.5,1.0,0.5415488505747126,1.0,0.7887088858458421,0.37429999999999986
544,mp-3347,Be12Si6O24,Be2SiO4,1.0,0.6276185058177293,0.0,0.01858736059479554,0.0,0.108026864776612,0.0,0.0011359956921751335,6.0412
